id,symbol,last_price,best_bid,best_ask,spread,spread_percent,volume,timestamp
103,BNBIRT,114500000.0,114260345.0,114763595.0,503250.0,0.440441519759108,0.0,1785496218
104,SOLIRT,14205045.0,14200725.0,14234566.0,33841.0,0.23830473444137537,0.0,1785496218
105,XRPIRT,208155.0,207258.0,208124.0,866.0,0.4178367059413871,0.0,1785496218
106,DOGEIRT,13460.0,13419.0,13473.0,54.0,0.4024144869215292,0.0,1785496218
107,BTCIRT,12375346149.0,12329745661.0,12376753730.0,47008069.0,0.38125741026994897,0.0,1785496225
108,ETHIRT,364233147.0,364233147.0,365444717.0,1211570.0,0.33263584327211165,0.0,1785496225
109,BNBIRT,114500000.0,114260345.0,114763595.0,503250.0,0.440441519759108,0.0,1785496225
110,SOLIRT,14205045.0,14200725.0,14234566.0,33841.0,0.23830473444137537,0.0,1785496225
111,XRPIRT,208155.0,207258.0,208124.0,866.0,0.4178367059413871,0.0,1785496225
112,DOGEIRT,13460.0,13419.0,13468.0,49.0,0.3651538862806468,0.0,1785496225
113,BTCIRT,12375346149.0,12333910528.0,12374450284.0,40539756.0,0.3286853419924533,0.0,1785496233
114,ETHIRT,364233147.0,364233147.0,365444717.0,1211570.0,0.33263584327211165,0.0,1785496233
115,BNBIRT,114500000.0,114260345.0,114763595.0,503250.0,0.440441519759108,0.0,1785496233
116,SOLIRT,14205045.0,14200725.0,14234566.0,33841.0,0.23830473444137537,0.0,1785496233
117,XRPIRT,208155.0,207227.0,208124.0,897.0,0.43285865258870704,0.0,1785496233
118,DOGEIRT,13460.0,13419.0,13468.0,49.0,0.3651538862806468,0.0,1785496233
119,BTCIRT,12375346149.0,12333910529.0,12374450283.0,40539754.0,0.32868532575034703,0.0,1785496240
120,ETHIRT,364233147.0,364233147.0,365290802.0,1057655.0,0.29037856897741376,0.0,1785496240
121,BNBIRT,114500000.0,114260345.0,114763595.0,503250.0,0.440441519759108,0.0,1785496240
122,SOLIRT,14205045.0,14200725.0,14234566.0,33841.0,0.23830473444137537,0.0,1785496240
123,XRPIRT,208155.0,207226.0,208124.0,898.0,0.4333433063418683,0.0,1785496240
124,DOGEIRT,13460.0,13418.0,13468.0,50.0,0.3726337755254136,0.0,1785496240
125,BTCIRT,12375346149.0,12334315688.0,12374217115.0,39901427.0,0.3234993169407843,0.0,1785496247
126,ETHIRT,364233147.0,364233148.0,365290801.0,1057653.0,0.29037801908133853,0.0,1785496247
127,BNBIRT,114500000.0,114260345.0,114763595.0,503250.0,0.440441519759108,0.0,1785496247
128,SOLIRT,14205045.0,14200725.0,14234566.0,33841.0,0.23830473444137537,0.0,1785496247
129,XRPIRT,208155.0,207226.0,208124.0,898.0,0.4333433063418683,0.0,1785496247
130,DOGEIRT,13460.0,13418.0,13468.0,50.0,0.3726337755254136,0.0,1785496247
131,BTCIRT,12375346149.0,12334315688.0,12374217115.0,39901427.0,0.3234993169407843,0.0,1785496247
132,ETHIRT,364233147.0,364233148.0,365290801.0,1057653.0,0.29037801908133853,0.0,1785496247
133,BNBIRT,114500000.0,114260345.0,114763595.0,503250.0,0.440441519759108,0.0,1785496247
134,SOLIRT,14205045.0,14200725.0,14234566.0,33841.0,0.23830473444137537,0.0,1785496247
135,XRPIRT,208155.0,207226.0,208124.0,898.0,0.4333433063418683,0.0,1785496247
136,DOGEIRT,13460.0,13418.0,13468.0,50.0,0.3726337755254136,0.0,1785496247
137,BTCIRT,12375346149.0,12334315691.0,12367607610.0,33291919.0,0.26991297964176614,0.0,1785496254
138,ETHIRT,364233147.0,364233147.0,365290801.0,1057654.0,0.29037829442799173,0.0,1785496254
139,BNBIRT,114763595.0,114763595.0,114763596.0,1.0,8.713564610798398e-07,0.0,1785496254
140,SOLIRT,14205045.0,14200725.0,14234566.0,33841.0,0.23830473444137537,0.0,1785496254
141,XRPIRT,208155.0,207226.0,208124.0,898.0,0.4333433063418683,0.0,1785496254
142,DOGEIRT,13460.0,13418.0,13468.0,50.0,0.3726337755254136,0.0,1785496254
143,BTCIRT,12375346149.0,12333679009.0,12367607610.0,33928601.0,0.2750890547357523,0.0,1785496261
144,ETHIRT,364233147.0,364233147.0,365290801.0,1057654.0,0.29037829442799173,0.0,1785496261
145,BNBIRT,114763595.0,114260345.0,114763595.0,503250.0,0.440441519759108,0.0,1785496261
146,SOLIRT,14205045.0,14200725.0,14234566.0,33841.0,0.23830473444137537,0.0,1785496261
147,XRPIRT,208155.0,207226.0,208124.0,898.0,0.4333433063418683,0.0,1785496261
148,DOGEIRT,13460.0,13418.0,13468.0,50.0,0.3726337755254136,0.0,1785496261
149,BTCIRT,12375346149.0,12333679008.0,12367607609.0,33928601.0,0.2750890547580562,0.0,1785496269
150,ETHIRT,364233147.0,364233147.0,365290801.0,1057654.0,0.29037829442799173,0.0,1785496269
151,BNBIRT,114763595.0,114260344.0,114763595.0,503251.0,0.4404423988081114,0.0,1785496269
152,SOLIRT,14205045.0,14200725.0,14234566.0,33841.0,0.23830473444137537,0.0,1785496269
153,XRPIRT,208155.0,207226.0,208124.0,898.0,0.4333433063418683,0.0,1785496269
154,DOGEIRT,13460.0,13417.0,13468.0,51.0,0.3801147797570247,0.0,1785496269
155,BTCIRT,12375346149.0,12327508755.0,12367607609.0,40098854.0,0.32527946073237246,0.0,1785496317
156,ETHIRT,364233147.0,364233147.0,365290801.0,1057654.0,0.29037829442799173,0.0,1785496317
157,BNBIRT,114763595.0,114200547.0,114793961.0,593414.0,0.5196244813083075,0.0,1785496317
158,SOLIRT,14205045.0,14191692.0,14234566.0,42874.0,0.30210633094348444,0.0,1785496317
159,DOGEIRT,13460.0,13413.0,13463.0,50.0,0.3727726832177738,0.0,1785496317
160,BTCIRT,12375346149.0,12328112337.0,12365391196.0,37278859.0,0.30238902745975194,0.0,1785496324
161,ETHIRT,364233147.0,364233147.0,364880691.0,647544.0,0.17778283095140707,0.0,1785496324
162,BNBIRT,114793960.0,114200547.0,114793960.0,593413.0,0.5196236056557593,0.0,1785496324
163,SOLIRT,14205045.0,14191692.0,14234566.0,42874.0,0.30210633094348444,0.0,1785496324
164,XRPIRT,208155.0,207114.0,207980.0,866.0,0.4181272149637398,0.0,1785496324
165,DOGEIRT,13460.0,13413.0,13463.0,50.0,0.3727726832177738,0.0,1785496324
166,BTCIRT,12375346149.0,12328112337.0,12365391196.0,37278859.0,0.30238902745975194,0.0,1785496332
167,ETHIRT,364233147.0,364233147.0,364880691.0,647544.0,0.17778283095140707,0.0,1785496332
168,BNBIRT,114793960.0,114200547.0,114793960.0,593413.0,0.5196236056557593,0.0,1785496332
169,SOLIRT,14205045.0,14191692.0,14234566.0,42874.0,0.30210633094348444,0.0,1785496332
170,XRPIRT,208155.0,207114.0,207980.0,866.0,0.4181272149637398,0.0,1785496332
171,DOGEIRT,13460.0,13413.0,13463.0,50.0,0.3727726832177738,0.0,1785496332
172,BTCIRT,12375346149.0,12328112337.0,12365391196.0,37278859.0,0.30238902745975194,0.0,1785496339
173,ETHIRT,364233147.0,364233147.0,364880691.0,647544.0,0.17778283095140707,0.0,1785496339
174,BNBIRT,114793960.0,114200547.0,114793960.0,593413.0,0.5196236056557593,0.0,1785496339
175,SOLIRT,14205045.0,14191692.0,14234566.0,42874.0,0.30210633094348444,0.0,1785496339
176,XRPIRT,208155.0,207114.0,207980.0,866.0,0.4181272149637398,0.0,1785496339
177,DOGEIRT,13460.0,13413.0,13463.0,50.0,0.3727726832177738,0.0,1785496339
178,BTCIRT,12375346149.0,12328112337.0,12365391196.0,37278859.0,0.30238902745975194,0.0,1785496347
179,ETHIRT,364233147.0,364233147.0,364880691.0,647544.0,0.17778283095140707,0.0,1785496347
180,BNBIRT,114793960.0,114200547.0,114793960.0,593413.0,0.5196236056557593,0.0,1785496347
181,SOLIRT,14205045.0,14191692.0,14234566.0,42874.0,0.30210633094348444,0.0,1785496347
182,XRPIRT,208155.0,207114.0,207980.0,866.0,0.4181272149637398,0.0,1785496347
183,DOGEIRT,13460.0,13413.0,13463.0,50.0,0.3727726832177738,0.0,1785496347
184,BTCIRT,12375346149.0,12328112337.0,12365391196.0,37278859.0,0.30238902745975194,0.0,1785496355
185,ETHIRT,364233147.0,364233147.0,364880691.0,647544.0,0.17778283095140707,0.0,1785496355
186,BNBIRT,114793960.0,114200547.0,114793960.0,593413.0,0.5196236056557593,0.0,1785496355
187,SOLIRT,14205045.0,14191692.0,14234566.0,42874.0,0.30210633094348444,0.0,1785496355
188,XRPIRT,207720.0,207114.0,207980.0,866.0,0.4181272149637398,0.0,1785496355
189,DOGEIRT,13460.0,13413.0,13463.0,50.0,0.3727726832177738,0.0,1785496355
190,BTCIRT,12375346149.0,12328112337.0,12365391196.0,37278859.0,0.30238902745975194,0.0,1785496363
191,ETHIRT,364233147.0,364233147.0,364880691.0,647544.0,0.17778283095140707,0.0,1785496363
192,BNBIRT,114793960.0,114200547.0,114793960.0,593413.0,0.5196236056557593,0.0,1785496363
193,SOLIRT,14205045.0,14191692.0,14234566.0,42874.0,0.30210633094348444,0.0,1785496363
194,XRPIRT,207720.0,207114.0,207980.0,866.0,0.4181272149637398,0.0,1785496363
195,DOGEIRT,13460.0,13413.0,13463.0,50.0,0.3727726832177738,0.0,1785496363
196,BTCIRT,12375346149.0,12328112337.0,12365391196.0,37278859.0,0.30238902745975194,0.0,1785496370
197,ETHIRT,364233147.0,364233147.0,364880691.0,647544.0,0.17778283095140707,0.0,1785496370
198,BNBIRT,114793960.0,114200547.0,114793960.0,593413.0,0.5196236056557593,0.0,1785496370
199,SOLIRT,14205045.0,14191692.0,14234566.0,42874.0,0.30210633094348444,0.0,1785496370
200,XRPIRT,207720.0,207114.0,207980.0,866.0,0.4181272149637398,0.0,1785496370
201,DOGEIRT,13460.0,13413.0,13463.0,50.0,0.3727726832177738,0.0,1785496370
202,BTCIRT,12375346149.0,12328112337.0,12365391196.0,37278859.0,0.30238902745975194,0.0,1785496377
203,ETHIRT,364233147.0,364233147.0,364880691.0,647544.0,0.17778283095140707,0.0,1785496377
204,BNBIRT,114793960.0,114200547.0,114793960.0,593413.0,0.5196236056557593,0.0,1785496377
205,SOLIRT,14205045.0,14191692.0,14234566.0,42874.0,0.30210633094348444,0.0,1785496377
206,XRPIRT,207720.0,207114.0,207980.0,866.0,0.4181272149637398,0.0,1785496377
207,DOGEIRT,13460.0,13413.0,13463.0,50.0,0.3727726832177738,0.0,1785496377
208,BTCIRT,12375346149.0,12328112337.0,12365391196.0,37278859.0,0.30238902745975194,0.0,1785496385
209,ETHIRT,364233147.0,364233147.0,364880691.0,647544.0,0.17778283095140707,0.0,1785496385
210,BNBIRT,114793960.0,114200547.0,114793960.0,593413.0,0.5196236056557593,0.0,1785496385
211,SOLIRT,14205045.0,14191692.0,14234566.0,42874.0,0.30210633094348444,0.0,1785496385
212,XRPIRT,207720.0,207114.0,207980.0,866.0,0.4181272149637398,0.0,1785496385
213,DOGEIRT,13460.0,13413.0,13463.0,50.0,0.3727726832177738,0.0,1785496385
214,BTCIRT,12375346149.0,12328112337.0,12365391196.0,37278859.0,0.30238902745975194,0.0,1785496392
215,ETHIRT,364233147.0,364233147.0,364880691.0,647544.0,0.17778283095140707,0.0,1785496392
216,BNBIRT,114793960.0,114200547.0,114793960.0,593413.0,0.5196236056557593,0.0,1785496392
217,SOLIRT,14205045.0,14191692.0,14234566.0,42874.0,0.30210633094348444,0.0,1785496392
218,XRPIRT,207720.0,207114.0,207980.0,866.0,0.4181272149637398,0.0,1785496392
219,DOGEIRT,13460.0,13413.0,13463.0,50.0,0.3727726832177738,0.0,1785496392
220,BTCIRT,12375346149.0,12328112337.0,12365391196.0,37278859.0,0.30238902745975194,0.0,1785496400
221,ETHIRT,364233147.0,364233147.0,364880691.0,647544.0,0.17778283095140707,0.0,1785496400
222,BNBIRT,114793960.0,114200547.0,114793960.0,593413.0,0.5196236056557593,0.0,1785496400
223,SOLIRT,14205045.0,14191692.0,14234566.0,42874.0,0.30210633094348444,0.0,1785496400
224,XRPIRT,207720.0,207114.0,207980.0,866.0,0.4181272149637398,0.0,1785496400
225,DOGEIRT,13460.0,13413.0,13463.0,50.0,0.3727726832177738,0.0,1785496400
226,BTCIRT,12375346149.0,12328112337.0,12365391196.0,37278859.0,0.30238902745975194,0.0,1785496408
227,ETHIRT,364233147.0,364233147.0,364880691.0,647544.0,0.17778283095140707,0.0,1785496408
228,BNBIRT,114793960.0,114200547.0,114793960.0,593413.0,0.5196236056557593,0.0,1785496408
229,SOLIRT,14205045.0,14191692.0,14234566.0,42874.0,0.30210633094348444,0.0,1785496408
230,XRPIRT,207720.0,207114.0,207980.0,866.0,0.4181272149637398,0.0,1785496408
231,DOGEIRT,13460.0,13413.0,13463.0,50.0,0.3727726832177738,0.0,1785496408
232,BTCIRT,12375346149.0,12348336052.0,12355687878.0,7351826.0,0.05953697703917979,0.0,1785496415
233,ETHIRT,364233147.0,364233147.0,364812226.0,579079.0,0.15898580477081073,0.0,1785496415
234,BNBIRT,114793960.0,114151691.0,114662322.0,510631.0,0.4473267067064298,0.0,1785496415
235,SOLIRT,14205045.0,14187320.0,14228282.0,40962.0,0.28872260581984477,0.0,1785496415
236,XRPIRT,207720.0,207073.0,207720.0,647.0,0.31245019872218976,0.0,1785496415
237,DOGEIRT,13460.0,13409.0,13446.0,37.0,0.27593407412931614,0.0,1785496415
238,BTCIRT,12375346149.0,12348336052.0,12366313175.0,17977123.0,0.1455833638175755,0.0,1785496423
239,ETHIRT,364233147.0,364233147.0,364812225.0,579078.0,0.15898553022138864,0.0,1785496423
240,BNBIRT,114793960.0,114151693.0,114662321.0,510628.0,0.447324070787106,0.0,1785496423
241,SOLIRT,14205045.0,14188167.0,14228281.0,40114.0,0.2827285582415262,0.0,1785496423
242,XRPIRT,207720.0,207074.0,207875.0,801.0,0.386818238890445,0.0,1785496423
243,DOGEIRT,13460.0,13407.0,13458.0,51.0,0.380398299395838,0.0,1785496423
244,ETHIRT,364233147.0,364233147.0,364812225.0,579078.0,0.15898553022138864,0.0,1785496490
245,BNBIRT,114793960.0,114151692.0,114662321.0,510629.0,0.44732495073309997,0.0,1785496490
246,SOLIRT,14205045.0,14175785.0,14231962.0,56177.0,0.39628845951035513,0.0,1785496490
247,XRPIRT,207720.0,206998.0,207875.0,877.0,0.4236755910685127,0.0,1785496490
248,DOGEIRT,13460.0,13419.0,13454.0,35.0,0.2608242044861763,0.0,1785496490
249,BTCIRT,12375346149.0,12348336052.0,12362570019.0,14233967.0,0.11527032419638913,0.0,1785496498
250,ETHIRT,364233147.0,364233147.0,364812225.0,579078.0,0.15898553022138864,0.0,1785496498
251,BNBIRT,114793960.0,114151692.0,114662321.0,510629.0,0.44732495073309997,0.0,1785496498
252,SOLIRT,14205045.0,14179144.0,14231961.0,52817.0,0.3724978038166479,0.0,1785496498
253,XRPIRT,207720.0,206998.0,207875.0,877.0,0.4236755910685127,0.0,1785496498
254,DOGEIRT,13460.0,13411.0,13454.0,43.0,0.32063231675490267,0.0,1785496498
255,BTCIRT,12375346149.0,12348336052.0,12362821473.0,14485421.0,0.11730666333504801,0.0,1785496506
256,ETHIRT,364233147.0,364233147.0,364812225.0,579078.0,0.15898553022138864,0.0,1785496506
257,BNBIRT,114793960.0,114151692.0,114662321.0,510629.0,0.44732495073309997,0.0,1785496506
258,SOLIRT,14205045.0,14179145.0,14234566.0,55421.0,0.3908627776921669,0.0,1785496506
259,XRPIRT,207720.0,206998.0,207875.0,877.0,0.4236755910685127,0.0,1785496506
260,DOGEIRT,13460.0,13412.0,13454.0,42.0,0.31315240083507306,0.0,1785496506
261,BTCIRT,12375346149.0,12348336052.0,12362821473.0,14485421.0,0.11730666333504801,0.0,1785496513
262,ETHIRT,364233147.0,364233147.0,364812225.0,579078.0,0.15898553022138864,0.0,1785496513
263,BNBIRT,114793960.0,114151692.0,114662321.0,510629.0,0.44732495073309997,0.0,1785496513
264,SOLIRT,14205045.0,14179145.0,14234565.0,55420.0,0.39085572508074357,0.0,1785496513
265,XRPIRT,207720.0,206998.0,207758.0,760.0,0.3671533058290418,0.0,1785496513
266,DOGEIRT,13460.0,13412.0,13454.0,42.0,0.31315240083507306,0.0,1785496513
267,BTCIRT,12375346149.0,12348336052.0,12362821473.0,14485421.0,0.11730666333504801,0.0,1785496521
268,ETHIRT,364233147.0,364233147.0,364812225.0,579078.0,0.15898553022138864,0.0,1785496521
269,BNBIRT,114662321.0,114151692.0,114662319.0,510627.0,0.44732319867847425,0.0,1785496521
270,SOLIRT,14205045.0,14179145.0,14234567.0,55422.0,0.39086983030359024,0.0,1785496521
271,XRPIRT,207720.0,207001.0,207758.0,757.0,0.36569871643132157,0.0,1785496521
272,DOGEIRT,13460.0,13403.0,13454.0,51.0,0.3805118257106618,0.0,1785496521
273,BTCIRT,12375346149.0,12348336052.0,12362821473.0,14485421.0,0.11730666333504801,0.0,1785496528
274,ETHIRT,364233147.0,364233147.0,364812225.0,579078.0,0.15898553022138864,0.0,1785496528
275,BNBIRT,114662321.0,114151692.0,114662321.0,510629.0,0.44732495073309997,0.0,1785496528
276,SOLIRT,14205045.0,14179145.0,14234566.0,55421.0,0.3908627776921669,0.0,1785496528
277,XRPIRT,207720.0,206873.0,207698.0,825.0,0.39879539620926846,0.0,1785496528
278,DOGEIRT,13455.0,13404.0,13455.0,51.0,0.38048343777976723,0.0,1785496528
279,BTCIRT,12375346149.0,12348336052.0,12362821472.0,14485420.0,0.11730665523679092,0.0,1785496536
280,ETHIRT,364233147.0,364233147.0,364812225.0,579078.0,0.15898553022138864,0.0,1785496536
281,BNBIRT,114662321.0,114151692.0,114662321.0,510629.0,0.44732495073309997,0.0,1785496536
282,SOLIRT,14205045.0,14179144.0,14234566.0,55422.0,0.39086985787012246,0.0,1785496536
283,XRPIRT,207720.0,206873.0,207698.0,825.0,0.39879539620926846,0.0,1785496536
284,DOGEIRT,13455.0,13399.0,13448.0,49.0,0.3656989327561758,0.0,1785496536
285,BTCIRT,12375346149.0,12348336052.0,12362821472.0,14485420.0,0.11730665523679092,0.0,1785496543
286,ETHIRT,364233147.0,364233147.0,364812225.0,579078.0,0.15898553022138864,0.0,1785496543
287,BNBIRT,114662321.0,114151692.0,114662321.0,510629.0,0.44732495073309997,0.0,1785496543
288,SOLIRT,14205045.0,14179144.0,14234566.0,55422.0,0.39086985787012246,0.0,1785496543
289,XRPIRT,207720.0,206873.0,207698.0,825.0,0.39879539620926846,0.0,1785496543
290,DOGEIRT,13455.0,13400.0,13447.0,47.0,0.35074626865671643,0.0,1785496543
291,BTCIRT,12375346149.0,12348336052.0,12362821472.0,14485420.0,0.11730665523679092,0.0,1785496551
292,ETHIRT,364233147.0,364233147.0,364812225.0,579078.0,0.15898553022138864,0.0,1785496551
293,BNBIRT,114662321.0,114151692.0,114662321.0,510629.0,0.44732495073309997,0.0,1785496551
294,SOLIRT,14205045.0,14179144.0,14234566.0,55422.0,0.39086985787012246,0.0,1785496551
295,XRPIRT,207720.0,206873.0,207698.0,825.0,0.39879539620926846,0.0,1785496551
296,DOGEIRT,13455.0,13400.0,13447.0,47.0,0.35074626865671643,0.0,1785496551
297,BTCIRT,12375346149.0,12348336052.0,12362821472.0,14485420.0,0.11730665523679092,0.0,1785496558
298,ETHIRT,364233147.0,364233147.0,364812225.0,579078.0,0.15898553022138864,0.0,1785496558
299,BNBIRT,114662321.0,114151692.0,114662321.0,510629.0,0.44732495073309997,0.0,1785496558
300,SOLIRT,14205045.0,14179144.0,14234566.0,55422.0,0.39086985787012246,0.0,1785496558
301,XRPIRT,207720.0,206873.0,207698.0,825.0,0.39879539620926846,0.0,1785496558
302,DOGEIRT,13455.0,13399.0,13447.0,48.0,0.3582356892305396,0.0,1785496558
303,BTCIRT,12375346149.0,12348336052.0,12362821472.0,14485420.0,0.11730665523679092,0.0,1785496566
304,ETHIRT,364233147.0,364233147.0,364812225.0,579078.0,0.15898553022138864,0.0,1785496566
305,BNBIRT,114662321.0,114151692.0,114662321.0,510629.0,0.44732495073309997,0.0,1785496566
306,SOLIRT,14205045.0,14172050.0,14234566.0,62516.0,0.44112178548622105,0.0,1785496566
307,XRPIRT,207720.0,206873.0,207698.0,825.0,0.39879539620926846,0.0,1785496566
308,DOGEIRT,13455.0,13400.0,13443.0,43.0,0.3208955223880597,0.0,1785496566
309,BTCIRT,12375346149.0,12348336052.0,12358436939.0,10100887.0,0.08179957977709887,0.0,1785496638
310,ETHIRT,364233147.0,364233147.0,364649276.0,416129.0,0.11424797644789862,0.0,1785496638
311,BNBIRT,114662321.0,114151692.0,114662321.0,510629.0,0.44732495073309997,0.0,1785496638
312,XRPIRT,207720.0,206873.0,207657.0,784.0,0.37897647348856545,0.0,1785496638
313,DOGEIRT,13455.0,13400.0,13447.0,47.0,0.35074626865671643,0.0,1785496638
314,BTCIRT,12375346149.0,12348336052.0,12358998644.0,10662592.0,0.08634841127661919,0.0,1785496645
315,ETHIRT,364233147.0,364233147.0,364724059.0,490912.0,0.13477960587700163,0.0,1785496645
316,BNBIRT,114662321.0,114064044.0,114673495.0,609451.0,0.5343059728795868,0.0,1785496645
317,SOLIRT,14205045.0,14164754.0,14231116.0,66362.0,0.46850090019212476,0.0,1785496645
318,XRPIRT,207720.0,206873.0,207657.0,784.0,0.37897647348856545,0.0,1785496645
319,DOGEIRT,13455.0,13399.0,13449.0,50.0,0.3731621762818121,0.0,1785496645
320,BTCIRT,12375346149.0,12348336052.0,12365174899.0,16838847.0,0.13636531212861425,0.0,1785496653
321,ETHIRT,364233147.0,364233147.0,364724059.0,490912.0,0.13477960587700163,0.0,1785496653
322,BNBIRT,114662321.0,114064044.0,114673495.0,609451.0,0.5343059728795868,0.0,1785496653
323,SOLIRT,14205045.0,14194500.0,14231116.0,36616.0,0.2579590686533516,0.0,1785496653
324,XRPIRT,207720.0,206872.0,207645.0,773.0,0.3736610077729224,0.0,1785496653
325,DOGEIRT,13455.0,13400.0,13450.0,50.0,0.3731343283582089,0.0,1785496653
326,BTCIRT,12375346149.0,12348336052.0,12350984548.0,2648496.0,0.02144820151352324,0.0,1785496660
327,ETHIRT,364233147.0,364233147.0,364813073.0,579926.0,0.15921834813128635,0.0,1785496660
328,BNBIRT,114662321.0,114064172.0,114673495.0,609323.0,0.5341931557614779,0.0,1785496660
329,SOLIRT,14205045.0,14165487.0,14234523.0,69036.0,0.4873535233910419,0.0,1785496660
330,XRPIRT,207720.0,206873.0,207645.0,772.0,0.37317581318006704,0.0,1785496660
331,DOGEIRT,13455.0,13399.0,13449.0,50.0,0.3731621762818121,0.0,1785496660
332,BTCIRT,12375346149.0,12348336052.0,12350984548.0,2648496.0,0.02144820151352324,0.0,1785496668
333,ETHIRT,364233147.0,364233147.0,364813073.0,579926.0,0.15921834813128635,0.0,1785496668
334,BNBIRT,114662321.0,114064173.0,114731962.0,667789.0,0.5854502622834955,0.0,1785496668
335,SOLIRT,14205045.0,14168044.0,14234523.0,66479.0,0.46921791039045335,0.0,1785496668
336,XRPIRT,207720.0,206873.0,207645.0,772.0,0.37317581318006704,0.0,1785496668
337,DOGEIRT,13455.0,13400.0,13453.0,53.0,0.3955223880597015,0.0,1785496668
338,BTCIRT,12375346149.0,12348336052.0,12350984548.0,2648496.0,0.02144820151352324,0.0,1785496675
339,ETHIRT,364233147.0,364233147.0,364813073.0,579926.0,0.15921834813128635,0.0,1785496675
340,BNBIRT,114662321.0,114097493.0,114762295.0,664802.0,0.5826613561088498,0.0,1785496675
341,SOLIRT,14205045.0,14159029.0,14234521.0,75492.0,0.5331721546724708,0.0,1785496675
342,XRPIRT,207720.0,206873.0,207645.0,772.0,0.37317581318006704,0.0,1785496675
343,DOGEIRT,13455.0,13400.0,13460.0,60.0,0.44776119402985076,0.0,1785496675
344,BTCIRT,12375346149.0,12348336052.0,12350984548.0,2648496.0,0.02144820151352324,0.0,1785496683
345,ETHIRT,364233147.0,364233147.0,364813073.0,579926.0,0.15921834813128635,0.0,1785496683
346,BNBIRT,114662321.0,114097494.0,114762295.0,664801.0,0.5826604745587138,0.0,1785496683
347,SOLIRT,14205045.0,14154001.0,14234566.0,80565.0,0.5692030119257445,0.0,1785496683
